id,post_ort,post_nummer,post_nummer_count,post_nummer_link,created_at,updated_at
8042,Sundsvall,856 33,9,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85633,,
8043,Sundsvall,856 34,623,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85634,,
8044,Sundsvall,856 35,615,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85635,,
8045,Sundsvall,856 36,434,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85636,,
8046,Sundsvall,856 40,683,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85640,,
8047,Sundsvall,856 41,972,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85641,,
8048,Sundsvall,856 42,611,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85642,,
8049,Sundsvall,856 43,1213,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85643,,
8050,Sundsvall,856 44,701,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85644,,
8051,Sundsvall,856 45,752,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85645,,
8052,Sundsvall,856 50,48,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85650,,
8053,Sundsvall,856 51,747,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85651,,
8054,Sundsvall,856 52,1917,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85652,,
8055,Sundsvall,856 53,1493,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85653,,
8056,Sundsvall,857 30,1281,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85730,,
8057,Sundsvall,857 31,1159,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85731,,
8058,Sundsvall,857 32,595,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85732,,
8059,Sundsvall,857 33,883,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85733,,
8060,Sundsvall,857 34,341,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85734,,
8061,Sundsvall,857 35,33,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85735,,
8062,Sundsvall,857 40,1178,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85740,,
8063,Sundsvall,857 41,976,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85741,,
8064,Sundsvall,857 42,600,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85742,,
8065,Sundsvall,857 50,541,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85750,,
8066,Sundsvall,857 51,592,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85751,,
8067,Sundsvall,857 52,876,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-85752,,
8068,Sundsvall,863 37,77,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-86337,,
8069,Sundsvall,863 41,2,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-86341,,
8070,Sundsvall,863 42,220,https://www.ratsit.se/personer/Sundsvalls-kommun/Sundsvall-86342,,
8071,Gräsmark,686 98,779,https://www.ratsit.se/personer/Sunne-kommun/Gr%C3%A4smark-68698,,
8072,Rottneros,686 94,640,https://www.ratsit.se/personer/Sunne-kommun/Rottneros-68694,,
8073,Sunne,686 30,1302,https://www.ratsit.se/personer/Sunne-kommun/Sunne-68630,,
8074,Sunne,686 31,1153,https://www.ratsit.se/personer/Sunne-kommun/Sunne-68631,,
8075,Sunne,686 33,866,https://www.ratsit.se/personer/Sunne-kommun/Sunne-68633,,
8076,Sunne,686 34,166,https://www.ratsit.se/personer/Sunne-kommun/Sunne-68634,,
8077,Sunne,686 35,897,https://www.ratsit.se/personer/Sunne-kommun/Sunne-68635,,
8078,Sunne,686 92,651,https://www.ratsit.se/personer/Sunne-kommun/Sunne-68692,,
8079,Sunne,686 93,1116,https://www.ratsit.se/personer/Sunne-kommun/Sunne-68693,,
8080,Torsby,685 91,700,https://www.ratsit.se/personer/Torsby-kommun/Torsby-68591,,
8081,Västra Ämtervik,686 95,839,https://www.ratsit.se/personer/Sunne-kommun/V%C3%A4stra-%C3%84mtervik-68695,,
8082,Ramnäs,735 60,1085,https://www.ratsit.se/personer/Surahammars-kommun/Ramn%C3%A4s-73560,,
8083,Ramnäs,735 92,151,https://www.ratsit.se/personer/Surahammars-kommun/Ramn%C3%A4s-73592,,
8084,Surahammar,735 31,899,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73531,,
8085,Surahammar,735 32,553,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73532,,
8086,Surahammar,735 33,757,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73533,,
8087,Surahammar,735 34,489,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73534,,
8088,Surahammar,735 35,283,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73535,,
8089,Surahammar,735 36,566,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73536,,
8090,Surahammar,735 37,730,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73537,,
8091,Surahammar,735 38,712,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73538,,
8092,Surahammar,735 91,526,https://www.ratsit.se/personer/Surahammars-kommun/Surahammar-73591,,
8093,Virsbo,737 61,1151,https://www.ratsit.se/personer/Surahammars-kommun/Virsbo-73761,,
8094,Billeberga,268 74,534,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/Billeberga-26874,,
8095,Kågeröd,268 77,1082,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/K%C3%A5ger%C3%B6d-26877,,
8096,Kågeröd,268 78,447,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/K%C3%A5ger%C3%B6d-26878,,
8097,Röstånga,268 68,1101,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/R%C3%B6st%C3%A5nga-26868,,
8098,Svalöv,268 31,941,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/Sval%C3%B6v-26831,,
8099,Svalöv,268 32,858,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/Sval%C3%B6v-26832,,
8100,Svalöv,268 33,755,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/Sval%C3%B6v-26833,,
8101,Svalöv,268 34,792,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/Sval%C3%B6v-26834,,
8102,Teckomatorp,268 71,1315,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/Teckomatorp-26871,,
8103,Teckomatorp,268 72,818,https://www.ratsit.se/personer/Sval%C3%B6vs-kommun/Teckomatorp-26872,,
8104,Bara,233 61,1024,https://www.ratsit.se/personer/Svedala-kommun/Bara-23361,,
8105,Bara,233 62,251,https://www.ratsit.se/personer/Svedala-kommun/Bara-23362,,
8106,Bara,233 63,917,https://www.ratsit.se/personer/Svedala-kommun/Bara-23363,,
8107,Bara,233 64,671,https://www.ratsit.se/personer/Svedala-kommun/Bara-23364,,
8108,Bara,233 65,750,https://www.ratsit.se/personer/Svedala-kommun/Bara-23365,,
8109,Klågerup,233 75,1017,https://www.ratsit.se/personer/Svedala-kommun/Kl%C3%A5gerup-23375,,
8110,Svedala,233 31,620,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23331,,
8111,Svedala,233 32,579,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23332,,
8112,Svedala,233 33,1202,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23333,,
8113,Svedala,233 34,900,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23334,,
8114,Svedala,233 35,988,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23335,,
8115,Svedala,233 36,723,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23336,,
8116,Svedala,233 37,746,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23337,,
8117,Svedala,233 38,682,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23338,,
8118,Svedala,233 39,655,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23339,,
8119,Svedala,233 41,672,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23341,,
8120,Svedala,233 42,734,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23342,,
8121,Svedala,233 43,910,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23343,,
8122,Svedala,233 44,628,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23344,,
8123,Svedala,233 51,3,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23351,,
8124,Svedala,233 91,801,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23391,,
8125,Svedala,233 92,613,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23392,,
8126,Svedala,233 93,629,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23393,,
8127,Svedala,233 94,246,https://www.ratsit.se/personer/Svedala-kommun/Svedala-23394,,
8128,Hillared,512 76,498,https://www.ratsit.se/personer/Svenljunga-kommun/Hillared-51276,,
8129,Holsljunga,512 64,426,https://www.ratsit.se/personer/Svenljunga-kommun/Holsljunga-51264,,
8130,Håcksvik,512 95,255,https://www.ratsit.se/personer/Svenljunga-kommun/H%C3%A5cksvik-51295,,
8131,Kalv,512 61,239,https://www.ratsit.se/personer/Svenljunga-kommun/Kalv-51261,,
8132,Mjöbäck,512 65,377,https://www.ratsit.se/personer/Svenljunga-kommun/Mj%C3%B6b%C3%A4ck-51265,,
8133,Mårdaklev,512 62,241,https://www.ratsit.se/personer/Svenljunga-kommun/M%C3%A5rdaklev-51262,,
8134,Sexdrega,512 77,623,https://www.ratsit.se/personer/Svenljunga-kommun/Sexdrega-51277,,
8135,Sexdrega,512 91,506,https://www.ratsit.se/personer/Svenljunga-kommun/Sexdrega-51291,,
8136,Sjötofta,514 94,315,https://www.ratsit.se/personer/Tranemo-kommun/Sj%C3%B6tofta-51494,,
8137,Svenljunga,512 50,269,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51250,,
8138,Svenljunga,512 51,828,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51251,,
8139,Svenljunga,512 52,838,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51252,,
8140,Svenljunga,512 53,148,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51253,,
8141,Svenljunga,512 54,791,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51254,,
8142,Svenljunga,512 92,395,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51292,,
8143,Svenljunga,512 93,568,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51293,,
8144,Svenljunga,512 94,518,https://www.ratsit.se/personer/Svenljunga-kommun/Svenljunga-51294,,
8145,Uddebo,514 92,283,https://www.ratsit.se/personer/Tranemo-kommun/Uddebo-51492,,
8146,Östra Frölunda,512 63,421,https://www.ratsit.se/personer/Svenljunga-kommun/%C3%96stra-Fr%C3%B6lunda-51263,,
8147,Överlida,512 60,515,https://www.ratsit.se/personer/Svenljunga-kommun/%C3%96verlida-51260,,
8148,Långserud,661 96,543,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/L%C3%A5ngserud-66196,,
8149,Svanskog,662 50,392,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/Svanskog-66250,,
8150,Säffle,661 30,1086,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66130,,
8151,Säffle,661 31,1218,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66131,,
8152,Säffle,661 32,533,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66132,,
8153,Säffle,661 33,730,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66133,,
8154,Säffle,661 40,1006,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66140,,
8155,Säffle,661 41,609,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66141,,
8156,Säffle,661 42,1056,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66142,,
8157,Säffle,661 43,1034,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66143,,
8158,Säffle,661 91,620,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66191,,
8159,Säffle,661 92,648,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66192,,
8160,Säffle,661 93,774,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/S%C3%A4ffle-66193,,
8161,Säffle,661 94,1,https://www.ratsit.se/personer/%C3%85m%C3%A5ls-kommun/S%C3%A4ffle-66194,,
8162,Värmlands Nysäter,661 95,658,https://www.ratsit.se/personer/S%C3%A4ffle-kommun/V%C3%A4rmlands-Nys%C3%A4ter-66195,,
8163,Gustafs,781 60,684,https://www.ratsit.se/personer/S%C3%A4ters-kommun/Gustafs-78160,,
8164,Gustafs,781 61,804,https://www.ratsit.se/personer/S%C3%A4ters-kommun/Gustafs-78161,,
8165,Gustafs,781 62,832,https://www.ratsit.se/personer/S%C3%A4ters-kommun/Gustafs-78162,,
8166,Stora Skedvi,783 92,840,https://www.ratsit.se/personer/S%C3%A4ters-kommun/Stora-Skedvi-78392,,
8167,Säter,783 30,980,https://www.ratsit.se/personer/S%C3%A4ters-kommun/S%C3%A4ter-78330,,
8168,Säter,783 31,991,https://www.ratsit.se/personer/S%C3%A4ters-kommun/S%C3%A4ter-78331,,
8169,Säter,783 32,625,https://www.ratsit.se/personer/S%C3%A4ters-kommun/S%C3%A4ter-78332,,
8170,Säter,783 34,944,https://www.ratsit.se/personer/S%C3%A4ters-kommun/S%C3%A4ter-78334,,
8171,Säter,783 35,361,https://www.ratsit.se/personer/S%C3%A4ters-kommun/S%C3%A4ter-78335,,
8172,Säter,783 90,767,https://www.ratsit.se/personer/S%C3%A4ters-kommun/S%C3%A4ter-78390,,
8173,Säter,783 91,86,https://www.ratsit.se/personer/S%C3%A4ters-kommun/S%C3%A4ter-78391,,
8174,Lammhult,363 93,9,https://www.ratsit.se/personer/V%C3%A4rnamo-kommun/Lammhult-36393,,
8175,Rörvik,576 93,787,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/R%C3%B6rvik-57693,,
8176,Stockaryd,576 94,56,https://www.ratsit.se/personer/V%C3%A4rnamo-kommun/Stockaryd-57694,,
8177,Stockaryd,576 95,378,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/Stockaryd-57695,,
8178,Sävsjö,576 31,933,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/S%C3%A4vsj%C3%B6-57631,,
8179,Sävsjö,576 32,1133,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/S%C3%A4vsj%C3%B6-57632,,
8180,Sävsjö,576 33,994,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/S%C3%A4vsj%C3%B6-57633,,
8181,Sävsjö,576 35,799,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/S%C3%A4vsj%C3%B6-57635,,
8182,Sävsjö,576 36,522,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/S%C3%A4vsj%C3%B6-57636,,
8183,Sävsjö,576 92,3,https://www.ratsit.se/personer/Vetlanda-kommun/S%C3%A4vsj%C3%B6-57692,,
8184,Vrigstad,576 96,777,https://www.ratsit.se/personer/S%C3%A4vsj%C3%B6-kommun/Vrigstad-57696,,
8185,Vrigstad,576 97,96,https://www.ratsit.se/personer/V%C3%A4rnamo-kommun/Vrigstad-57697,,
8186,Bergvik,826 67,555,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Bergvik-82667,,
8187,Bergvik,826 68,629,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Bergvik-82668,,
8188,Ljusne,826 75,1057,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Ljusne-82675,,
8189,Ljusne,826 76,247,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Ljusne-82676,,
8190,Ljusne,826 77,276,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Ljusne-82677,,
8191,Marmaverken,826 66,517,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Marmaverken-82666,,
8192,Norrala,826 62,761,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Norrala-82662,,
8193,Sandarne,826 72,1030,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Sandarne-82672,,
8194,Sandarne,826 73,567,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Sandarne-82673,,
8195,Stråtjära,826 69,472,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Str%C3%A5tj%C3%A4ra-82669,,
8196,Söderala,826 61,892,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derala-82661,,
8197,Söderala,826 92,784,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derala-82692,,
8198,Söderhamn,826 30,808,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82630,,
8199,Söderhamn,826 31,1254,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82631,,
8200,Söderhamn,826 32,877,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82632,,
8201,Söderhamn,826 34,404,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82634,,
8202,Söderhamn,826 35,446,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82635,,
8203,Söderhamn,826 36,448,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82636,,
8204,Söderhamn,826 37,1137,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82637,,
8205,Söderhamn,826 39,959,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82639,,
8206,Söderhamn,826 40,198,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82640,,
8207,Söderhamn,826 50,1322,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82650,,
8208,Söderhamn,826 60,1142,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82660,,
8209,Söderhamn,826 70,104,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82670,,
8210,Söderhamn,826 91,1148,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/S%C3%B6derhamn-82691,,
8211,Vallvik,826 79,211,https://www.ratsit.se/personer/S%C3%B6derhamns-kommun/Vallvik-82679,,
8212,Gusum,615 73,151,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/Gusum-61573,,
8213,Norrköping,605 96,1109,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/Norrk%C3%B6ping-60596,,
8214,Ringarum,615 75,471,https://www.ratsit.se/personer/Valdemarsviks-kommun/Ringarum-61575,,
8215,Sankt Anna,614 98,336,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/Sankt-Anna-61498,,
8216,Söderköping,614 30,1235,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61430,,
8217,Söderköping,614 31,1173,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61431,,
8218,Söderköping,614 32,1229,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61432,,
8219,Söderköping,614 33,1400,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61433,,
8220,Söderköping,614 34,1104,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61434,,
8221,Söderköping,614 90,883,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61490,,
8222,Söderköping,614 93,130,https://www.ratsit.se/personer/Valdemarsviks-kommun/S%C3%B6derk%C3%B6ping-61493,,
8223,Söderköping,614 94,150,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61494,,
8224,Söderköping,614 95,224,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61495,,
8225,Söderköping,614 97,382,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61497,,
8226,Söderköping,614 99,31,https://www.ratsit.se/personer/S%C3%B6derk%C3%B6pings-kommun/S%C3%B6derk%C3%B6ping-61499,,
8227,Valdemarsvik,615 93,48,https://www.ratsit.se/personer/Valdemarsviks-kommun/Valdemarsvik-61593,,
8228,Östra Ryd,614 96,9,https://www.ratsit.se/personer/Valdemarsviks-kommun/%C3%96stra-Ryd-61496,,
8229,Enhörna,151 50,1205,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/Enh%C3%B6rna-15150,,
8230,Enhörna,151 96,976,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/Enh%C3%B6rna-15196,,
8231,Hölö,153 71,1043,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/H%C3%B6l%C3%B6-15371,,
8232,Hölö,153 92,951,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/H%C3%B6l%C3%B6-15392,,
8233,Hölö,153 94,508,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/H%C3%B6l%C3%B6-15394,,
8234,Järna,153 30,910,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15330,,
8235,Järna,153 31,630,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15331,,
8236,Järna,153 32,433,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15332,,
8237,Järna,153 35,927,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15335,,
8238,Järna,153 36,1176,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15336,,
8239,Järna,153 37,858,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15337,,
8240,Järna,153 38,1654,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15338,,
8241,Järna,153 91,813,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/J%C3%A4rna-15391,,
8242,Mölnbo,153 60,951,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/M%C3%B6lnbo-15360,,
8243,Mölnbo,153 96,574,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/M%C3%B6lnbo-15396,,
8244,Mörkö,153 93,428,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/M%C3%B6rk%C3%B6-15393,,
8245,Södertälje,151 32,1178,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15132,,
8246,Södertälje,151 33,1455,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15133,,
8247,Södertälje,151 34,1127,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15134,,
8248,Södertälje,151 35,1081,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15135,,
8249,Södertälje,151 36,1734,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15136,,
8250,Södertälje,151 37,1271,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15137,,
8251,Södertälje,151 38,752,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15138,,
8252,Södertälje,151 39,1858,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15139,,
8253,Södertälje,151 40,23,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15140,,
8254,Södertälje,151 44,1499,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15144,,
8255,Södertälje,151 45,1318,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15145,,
8256,Södertälje,151 46,1284,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15146,,
8257,Södertälje,151 47,1524,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15147,,
8258,Södertälje,151 48,1522,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15148,,
8259,Södertälje,151 51,1116,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15151,,
8260,Södertälje,151 53,1687,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15153,,
8261,Södertälje,151 54,1729,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15154,,
8262,Södertälje,151 55,1946,https://www.ratsit.se/personer/S%C3%B6dert%C3%A4lje-kommun/S%C3%B6dert%C3%A4lje-15155,,
